Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
B6,8/2/2021,563,N662JB,FLL,5:40,5:31,180,176,-9,5:45,14,0,0,0,0,0
B6,8/2/2021,1106,N273JB,JFK,19:40,19:35,136,125,-5,19:52,17,0,0,0,0,0
B6,8/2/2021,2112,N373JB,BOS,18:00,17:49,147,138,-11,18:06,17,0,0,0,0,0
B6,8/3/2021,312,N603JB,BOS,10:15,10:04,146,141,-11,10:34,30,0,0,0,0,0
B6,8/3/2021,563,N662JB,FLL,5:40,5:32,180,178,-8,5:48,16,0,0,0,0,0
B6,8/3/2021,2112,N292JB,BOS,18:00,17:50,147,142,-10,18:13,23,0,0,0,0,0
B6,8/4/2021,312,N603JB,BOS,10:15,10:08,146,130,-7,10:25,17,0,0,0,0,0
B6,8/4/2021,563,N599JB,FLL,5:40,5:37,180,186,-3,5:53,16,0,0,0,0,0
B6,8/4/2021,2112,N328JB,BOS,18:00,17:51,147,135,-9,18:05,14,0,0,0,0,0
B6,8/5/2021,312,N556JB,BOS,10:15,10:07,146,138,-8,10:25,18,0,0,0,0,0
B6,8/5/2021,563,N806JB,FLL,5:40,6:06,180,181,26,6:21,15,0,0,1,0,26
B6,8/5/2021,1106,N317JB,JFK,19:40,19:51,146,142,11,20:20,29,0,0,0,0,0
B6,8/5/2021,2112,N283JB,BOS,18:00,19:04,147,133,64,19:17,13,3,0,0,0,47
B6,8/6/2021,312,N662JB,BOS,10:15,10:14,146,124,-1,10:29,15,0,0,0,0,0
B6,8/6/2021,563,N804JB,FLL,5:40,5:58,180,163,18,6:11,13,0,0,0,0,0
B6,8/6/2021,1106,N190JB,JFK,19:40,19:31,136,143,-9,20:12,41,0,0,0,0,0
B6,8/6/2021,2112,N279JB,BOS,18:00,17:47,147,148,-13,18:22,35,0,0,0,0,0
B6,8/7/2021,563,N623JB,FLL,5:40,5:38,180,182,-2,5:49,11,0,0,0,0,0
B6,8/7/2021,1106,N329JB,JFK,19:40,19:50,136,142,10,20:17,27,10,0,6,0,0
B6,8/7/2021,2112,N304JB,BOS,18:30,18:24,146,0,-6,0:00,0,0,0,0,0,0
B6,8/8/2021,312,N503JB,BOS,10:15,10:18,146,133,3,10:34,16,0,0,0,0,0
B6,8/8/2021,563,N644JB,FLL,5:40,12:00,180,172,380,12:14,14,372,0,0,0,0
B6,8/8/2021,1106,N309JB,JFK,19:40,19:40,136,189,0,20:58,78,0,0,53,0,0
B6,8/8/2021,2112,N337JB,BOS,18:00,17:56,147,0,-4,0:00,0,0,0,0,0,0
B6,8/9/2021,312,N521JB,BOS,10:15,10:40,146,139,25,11:03,23,0,18,0,0,0
B6,8/9/2021,563,N561JB,FLL,5:40,6:14,180,171,34,6:26,12,25,0,0,0,0
B6,8/9/2021,1106,N228JB,JFK,19:40,0:00,136,0,0,0:00,0,0,0,0,0,0
B6,8/9/2021,2112,N265JB,BOS,18:00,0:00,147,0,0,0:00,0,0,0,0,0,0
B6,8/10/2021,312,N806JB,BOS,10:15,10:35,146,130,20,10:48,13,0,0,0,0,0
B6,8/10/2021,563,N590JB,FLL,5:40,5:43,180,167,3,5:56,13,0,0,0,0,0
B6,8/10/2021,2112,N197JB,BOS,18:00,17:45,147,130,-15,17:55,10,0,0,0,0,0
B6,8/11/2021,312,N519JB,BOS,10:15,10:02,146,154,-13,10:44,42,0,0,0,0,0
B6,8/11/2021,563,N590JB,FLL,5:40,5:39,180,170,-1,5:51,12,0,0,0,0,0
B6,8/11/2021,2112,N187JB,BOS,18:00,19:46,147,152,106,20:19,33,6,0,5,0,100
B6,8/12/2021,312,N599JB,BOS,10:15,10:17,146,147,2,10:45,28,0,0,0,0,0
B6,8/12/2021,563,N563JB,FLL,5:40,5:34,180,210,-6,6:07,33,0,0,24,0,0
B6,8/12/2021,1106,N228JB,JFK,19:40,20:59,136,142,79,21:22,23,18,0,6,0,61
B6,8/12/2021,2112,N348JB,BOS,18:00,17:58,147,141,-2,18:24,26,0,0,0,0,0
B6,8/13/2021,312,N503JB,BOS,10:15,10:05,146,125,-10,10:23,18,0,0,0,0,0
B6,8/13/2021,563,N529JB,FLL,5:40,5:43,180,178,3,5:58,15,0,0,0,0,0
B6,8/13/2021,1106,N283JB,JFK,19:40,21:55,136,121,135,22:11,16,117,0,0,0,3
B6,8/13/2021,2112,N239JB,BOS,18:00,18:02,147,149,2,18:24,22,0,0,0,0,0
B6,8/14/2021,563,N712JB,FLL,5:40,5:55,180,182,15,6:17,22,0,0,17,0,0
B6,8/14/2021,1106,N216JB,JFK,19:40,19:52,136,140,12,20:24,32,12,0,4,0,0
B6,8/14/2021,2112,N373JB,BOS,18:30,19:00,146,122,30,19:13,13,0,0,0,0,0
B6,8/15/2021,312,N599JB,BOS,10:15,10:11,146,130,-4,10:26,15,0,0,0,0,0
B6,8/15/2021,563,N712JB,FLL,5:40,5:34,180,177,-6,5:49,15,0,0,0,0,0
B6,8/15/2021,1106,N323JB,JFK,19:40,19:37,136,130,-3,20:00,23,0,0,0,0,0
B6,8/15/2021,2112,N184JB,BOS,18:00,17:52,147,141,-8,18:19,27,0,0,0,0,0
B6,8/16/2021,312,N559JB,BOS,10:15,10:08,146,125,-7,10:24,16,0,0,0,0,0
B6,8/16/2021,563,N592JB,FLL,5:40,8:31,180,191,171,8:58,27,171,0,11,0,0
B6,8/16/2021,1106,N258JB,JFK,19:40,20:16,136,140,36,20:46,30,2,0,4,0,34
B6,8/16/2021,2112,N337JB,BOS,18:00,17:56,147,128,-4,18:18,22,0,0,0,0,0
B6,8/17/2021,312,N503JB,BOS,10:15,10:37,146,126,22,10:52,15,0,0,0,0,0
B6,8/17/2021,563,N638JB,FLL,5:40,5:30,180,180,-10,5:44,14,0,0,0,0,0
B6,8/17/2021,2112,N317JB,BOS,18:00,17:39,147,141,-21,17:54,15,0,0,0,0,0
B6,8/18/2021,312,N634JB,BOS,10:15,10:05,146,128,-10,10:20,15,0,0,0,0,0
B6,8/18/2021,563,N517JB,FLL,5:40,5:29,180,187,-11,5:47,18,0,0,0,0,0
B6,8/18/2021,2112,N298JB,BOS,18:00,17:47,147,132,-13,18:03,16,0,0,0,0,0
B6,8/19/2021,312,N635JB,BOS,10:15,10:02,146,139,-13,10:24,22,0,0,0,0,0
B6,8/19/2021,563,N517JB,FLL,5:40,5:29,180,189,-11,5:44,15,0,0,0,0,0
B6,8/19/2021,1106,N228JB,JFK,19:40,19:36,136,127,-4,20:00,24,0,0,0,0,0
B6,8/19/2021,2112,N206JB,BOS,18:00,18:35,147,134,35,18:54,19,22,0,0,0,0
B6,8/20/2021,312,N519JB,BOS,10:15,10:06,146,141,-9,10:30,24,0,0,0,0,0
B6,8/20/2021,563,N636JB,FLL,5:40,5:34,180,174,-6,5:49,15,0,0,0,0,0
B6,8/20/2021,1106,N197JB,JFK,19:40,19:33,136,142,-7,19:50,17,0,0,0,0,0
B6,8/20/2021,2112,N284JB,BOS,18:00,17:54,147,135,-6,18:11,17,0,0,0,0,0
B6,8/21/2021,563,N638JB,FLL,5:40,5:34,180,165,-6,5:48,14,0,0,0,0,0
B6,8/21/2021,1106,N206JB,JFK,19:40,0:00,136,0,0,0:00,0,0,0,0,0,0
B6,8/21/2021,2112,N374JB,BOS,18:30,18:23,146,159,-7,18:53,30,0,0,0,0,0
B6,8/22/2021,312,N503JB,BOS,10:15,10:12,146,139,-3,10:28,16,0,0,0,0,0
B6,8/22/2021,563,N712JB,FLL,5:40,5:31,180,161,-9,5:43,12,0,0,0,0,0
B6,8/22/2021,1106,N516JB,JFK,19:40,21:00,136,156,80,21:14,14,46,0,20,0,34
B6,8/22/2021,2112,N236JB,BOS,18:00,17:56,147,162,-4,18:20,24,0,0,0,0,0
B6,8/23/2021,312,N806JB,BOS,10:15,10:01,146,155,-14,10:22,21,0,0,0,0,0
B6,8/23/2021,563,N517JB,FLL,5:40,5:33,180,178,-7,5:55,22,0,0,0,0,0
B6,8/23/2021,1106,N187JB,JFK,19:40,20:21,136,122,41,20:34,13,6,0,0,0,21
B6,8/23/2021,2112,N284JB,BOS,18:00,17:45,147,132,-15,17:59,14,0,0,0,0,0
B6,8/24/2021,312,N662JB,BOS,10:15,10:06,146,128,-9,10:19,13,0,0,0,0,0
B6,8/24/2021,563,N638JB,FLL,5:40,5:30,180,179,-10,5:47,17,0,0,0,0,0
B6,8/24/2021,2112,N247JB,BOS,18:00,20:24,147,149,144,20:48,24,0,144,2,0,0
B6,8/25/2021,312,N806JB,BOS,10:15,10:20,146,124,5,10:30,10,0,0,0,0,0
B6,8/25/2021,563,N570JB,FLL,5:40,5:31,180,168,-9,5:43,12,0,0,0,0,0
B6,8/25/2021,2112,N368JB,BOS,18:00,17:44,147,146,-16,18:00,16,0,0,0,0,0
B6,8/26/2021,312,N662JB,BOS,10:15,10:06,146,125,-9,10:22,16,0,0,0,0,0
B6,8/26/2021,563,N566JB,FLL,5:40,5:29,180,190,-11,5:43,14,0,0,0,0,0
B6,8/26/2021,1106,N354JB,JFK,19:40,19:39,136,137,-1,19:55,16,0,0,0,0,0
B6,8/26/2021,2112,N266JB,BOS,18:00,17:50,147,137,-10,18:03,13,0,0,0,0,0
B6,8/27/2021,312,N804JB,BOS,10:15,10:09,146,144,-6,10:34,25,0,0,0,0,0
B6,8/27/2021,563,N659JB,FLL,5:40,5:35,180,179,-5,5:51,16,0,0,0,0,0
B6,8/27/2021,1106,N304JB,JFK,19:40,19:48,136,138,8,20:10,22,0,0,0,0,0
B6,8/27/2021,2112,N266JB,BOS,18:00,17:46,147,128,-14,17:58,12,0,0,0,0,0
B6,8/28/2021,563,N665JB,FLL,5:40,5:31,180,180,-9,5:46,15,0,0,0,0,0
B6,8/28/2021,1106,N351JB,JFK,19:40,19:50,136,120,10,20:04,14,0,0,0,0,0
B6,8/28/2021,2112,N193JB,BOS,18:30,20:30,146,141,120,20:52,22,103,0,0,0,12
B6,8/29/2021,312,N638JB,BOS,10:15,10:07,146,124,-8,10:18,11,0,0,0,0,0
B6,8/29/2021,563,N517JB,FLL,5:40,6:34,180,167,54,6:50,16,41,0,0,0,0
B6,8/29/2021,1106,N193JB,JFK,19:40,1:56,136,143,376,2:09,13,24,0,7,0,352
B6,8/29/2021,2112,N265JB,BOS,18:00,18:34,147,177,34,19:28,54,19,0,30,0,15
B6,8/30/2021,312,N821JB,BOS,10:15,10:05,146,119,-10,10:18,13,0,0,0,0,0
B6,8/30/2021,563,N659JB,FLL,5:40,5:30,180,176,-10,5:49,19,0,0,0,0,0
B6,8/30/2021,1106,N337JB,JFK,19:40,19:40,136,126,0,20:07,27,0,0,0,0,0
B6,8/30/2021,2112,N339JB,BOS,18:00,17:56,147,124,-4,18:15,19,0,0,0,0,0
B6,8/31/2021,312,N559JB,BOS,10:15,10:23,146,120,8,10:37,14,0,0,0,0,0
B6,8/31/2021,563,N712JB,FLL,5:40,5:30,180,169,-10,5:42,12,0,0,0,0,0
B6,8/31/2021,2112,N258JB,BOS,18:00,17:43,147,121,-17,17:56,13,0,0,0,0,0
B6,9/1/2021,312,N821JB,BOS,10:15,10:05,146,123,-10,10:19,14,0,0,0,0,0
B6,9/1/2021,563,N659JB,FLL,5:40,5:25,180,187,-15,5:37,12,0,0,0,0,0
B6,9/1/2021,2112,N178JB,BOS,18:00,17:53,147,135,-7,18:11,18,0,0,0,0,0
B6,9/2/2021,312,N633JB,BOS,10:15,10:06,146,129,-9,10:20,14,0,0,0,0,0
B6,9/2/2021,563,N519JB,FLL,5:40,5:28,180,173,-12,5:45,17,0,0,0,0,0
B6,9/2/2021,1106,N307JB,JFK,19:40,19:32,136,120,-8,19:48,16,0,0,0,0,0
B6,9/2/2021,2112,N292JB,BOS,18:00,17:56,147,129,-4,18:13,17,0,0,0,0,0
B6,9/3/2021,312,N638JB,BOS,10:15,10:17,146,131,2,10:36,19,0,0,0,0,0
B6,9/3/2021,563,N821JB,FLL,5:40,5:31,180,175,-9,5:47,16,0,0,0,0,0
B6,9/3/2021,1106,N247JB,JFK,19:40,19:32,136,117,-8,19:50,18,0,0,0,0,0
B6,9/3/2021,2112,N190JB,BOS,18:00,17:54,147,132,-6,18:13,19,0,0,0,0,0
B6,9/4/2021,563,N821JB,FLL,5:40,5:32,180,172,-8,5:45,13,0,0,0,0,0
B6,9/4/2021,1106,N329JB,JFK,19:40,19:32,146,130,-8,19:57,25,0,0,0,0,0
B6,9/4/2021,2112,N346JB,BOS,18:30,18:24,146,122,-6,18:46,22,0,0,0,0,0
B6,9/5/2021,563,N789JB,FLL,5:40,5:30,180,183,-10,5:45,15,0,0,0,0,0
B6,9/5/2021,1106,N265JB,JFK,19:40,19:28,146,119,-12,19:41,13,0,0,0,0,0
B6,9/5/2021,2112,N183JB,BOS,18:00,17:47,150,118,-13,18:04,17,0,0,0,0,0
B6,9/6/2021,312,N637JB,BOS,10:15,10:05,150,122,-10,10:19,14,0,0,0,0,0
B6,9/6/2021,563,N793JB,FLL,5:40,5:31,180,176,-9,5:43,12,0,0,0,0,0
B6,9/6/2021,1106,N265JB,JFK,19:40,19:24,146,114,-16,19:38,14,0,0,0,0,0
B6,9/6/2021,2112,N348JB,BOS,18:00,17:51,150,132,-9,18:09,18,0,0,0,0,0
B6,9/7/2021,312,N637JB,BOS,10:15,10:05,150,122,-10,10:19,14,0,0,0,0,0
B6,9/7/2021,563,N592JB,FLL,5:40,5:35,180,174,-5,5:48,13,0,0,0,0,0
B6,9/7/2021,2112,N346JB,BOS,18:00,19:04,150,126,64,19:22,18,16,0,0,0,24
B6,9/8/2021,312,N789JB,BOS,10:19,10:22,143,121,3,10:33,11,0,0,0,0,0
B6,9/8/2021,563,N516JB,FLL,5:40,5:31,178,169,-9,5:43,12,0,0,0,0,0
B6,9/8/2021,2112,N239JB,BOS,17:32,17:17,146,128,-15,17:33,16,0,0,0,0,0
B6,9/9/2021,312,N651JB,BOS,10:19,10:16,143,133,-3,10:35,19,0,0,0,0,0
B6,9/9/2021,563,N516JB,FLL,5:40,5:32,178,184,-8,5:47,15,0,0,0,0,0
B6,9/9/2021,1106,N329JB,JFK,19:47,19:40,140,141,-7,20:08,28,0,0,0,0,0
B6,9/9/2021,2112,N309JB,BOS,17:32,17:17,146,132,-15,17:35,18,0,0,0,0,0
B6,9/10/2021,312,N583JB,BOS,10:19,10:09,143,128,-10,10:24,15,0,0,0,0,0
B6,9/10/2021,563,N503JB,FLL,5:40,5:36,178,172,-4,5:50,14,0,0,0,0,0
B6,9/10/2021,1106,N206JB,JFK,19:47,19:47,140,144,0,20:19,32,0,0,0,0,0
B6,9/10/2021,2112,N281JB,BOS,17:32,17:24,146,140,-8,17:39,15,0,0,0,0,0
B6,9/11/2021,563,N589JB,FLL,5:40,5:33,178,172,-7,5:50,17,0,0,0,0,0
B6,9/11/2021,1106,N329JB,JFK,19:47,19:44,140,133,-3,20:11,27,0,0,0,0,0
B6,9/11/2021,2112,N309JB,BOS,18:50,18:38,147,132,-12,19:01,23,0,0,0,0,0
B6,9/12/2021,312,N587JB,BOS,10:19,10:11,143,116,-8,10:21,10,0,0,0,0,0
B6,9/12/2021,563,N516JB,FLL,5:40,5:38,178,171,-2,5:51,13,0,0,0,0,0
B6,9/12/2021,1106,N274JB,JFK,19:47,19:46,140,131,-1,20:12,26,0,0,0,0,0
B6,9/12/2021,2112,N265JB,BOS,17:32,17:16,146,129,-16,17:36,20,0,0,0,0,0
B6,9/13/2021,312,N586JB,BOS,10:19,9:58,143,127,-21,10:17,19,0,0,0,0,0
B6,9/13/2021,563,N589JB,FLL,5:40,5:33,178,169,-7,5:46,13,0,0,0,0,0
B6,9/13/2021,1106,N216JB,JFK,19:47,19:39,140,138,-8,19:56,17,0,0,0,0,0
B6,9/13/2021,2112,N284JB,BOS,17:32,17:19,146,133,-13,17:43,24,0,0,0,0,0
B6,9/14/2021,312,N807JB,BOS,10:19,10:05,143,130,-14,10:18,13,0,0,0,0,0
B6,9/14/2021,563,N658JB,FLL,5:40,5:40,178,166,0,5:52,12,0,0,0,0,0
B6,9/14/2021,2112,N328JB,BOS,17:32,17:17,146,123,-15,17:30,13,0,0,0,0,0
B6,9/15/2021,312,N793JB,BOS,10:19,10:02,143,125,-17,10:16,14,0,0,0,0,0
B6,9/15/2021,563,N558JB,FLL,5:40,5:34,178,172,-6,5:50,16,0,0,0,0,0
B6,9/15/2021,2112,N183JB,BOS,17:32,17:23,146,155,-9,17:41,18,0,0,0,0,0
B6,9/16/2021,312,N586JB,BOS,10:19,10:05,143,133,-14,10:21,16,0,0,0,0,0
B6,9/16/2021,563,N760JB,FLL,5:40,5:30,178,178,-10,5:45,15,0,0,0,0,0
B6,9/16/2021,1106,N274JB,JFK,19:47,19:40,140,132,-7,20:01,21,0,0,0,0,0
B6,9/16/2021,2112,N304JB,BOS,17:32,17:35,146,137,3,17:51,16,0,0,0,0,0
B6,9/17/2021,312,N618JB,BOS,10:19,10:12,143,139,-7,10:25,13,0,0,0,0,0
B6,9/17/2021,563,N595JB,FLL,5:40,5:33,178,190,-7,5:49,16,0,0,0,0,0
B6,9/17/2021,1106,N304JB,JFK,19:47,21:08,140,131,81,21:33,25,50,0,0,0,22
B6,9/17/2021,2112,N309JB,BOS,17:32,17:22,146,135,-10,17:37,15,0,0,0,0,0
B6,9/18/2021,563,N621JB,FLL,5:40,5:50,178,188,10,6:15,25,10,0,10,0,0
B6,9/18/2021,1106,N229JB,JFK,19:47,19:41,140,134,-6,19:54,13,0,0,0,0,0
B6,9/18/2021,2112,N307JB,BOS,18:50,18:40,147,132,-10,18:56,16,0,0,0,0,0
B6,9/19/2021,312,N569JB,BOS,10:19,10:01,143,140,-18,10:16,15,0,0,0,0,0
B6,9/19/2021,563,N559JB,FLL,5:40,5:30,178,180,-10,5:46,16,0,0,0,0,0
B6,9/19/2021,1106,N329JB,JFK,19:47,19:41,140,135,-6,20:01,20,0,0,0,0,0
B6,9/19/2021,2112,N292JB,BOS,17:32,17:17,146,130,-15,17:32,15,0,0,0,0,0
B6,9/20/2021,312,N809JB,BOS,10:19,10:06,143,135,-13,10:26,20,0,0,0,0,0
B6,9/20/2021,563,N643JB,FLL,5:40,5:34,178,176,-6,5:49,15,0,0,0,0,0
B6,9/20/2021,1106,N192JB,JFK,19:47,19:50,140,135,3,20:16,26,0,0,0,0,0
B6,9/20/2021,2112,N351JB,BOS,17:32,17:25,146,150,-7,17:54,29,0,0,0,0,0
B6,9/21/2021,312,N768JB,BOS,10:19,10:05,143,154,-14,10:17,12,0,0,0,0,0
B6,9/21/2021,563,N588JB,FLL,5:40,5:26,178,171,-14,5:40,14,0,0,0,0,0
B6,9/21/2021,2112,N328JB,BOS,17:32,17:13,146,131,-19,17:34,21,0,0,0,0,0
B6,9/22/2021,312,N665JB,BOS,10:19,10:07,143,137,-12,10:26,19,0,0,0,0,0
B6,9/22/2021,563,N527JL,FLL,5:40,5:32,178,199,-8,5:47,15,0,0,0,0,0
B6,9/22/2021,2112,N374JB,BOS,17:32,18:18,146,143,46,18:38,20,0,0,0,0,43
B6,9/23/2021,312,N789JB,BOS,10:19,10:12,143,134,-7,10:26,14,0,0,0,0,0
B6,9/23/2021,563,N643JB,FLL,5:40,5:30,178,172,-10,5:44,14,0,0,0,0,0
B6,9/23/2021,1106,N247JB,JFK,19:47,21:29,140,218,102,21:54,25,98,0,78,0,4
B6,9/23/2021,2112,N203JB,BOS,17:32,11:40,146,158,1088,11:57,17,809,0,12,0,279
B6,9/24/2021,312,N665JB,BOS,10:19,10:10,143,128,-9,10:25,15,0,0,0,0,0
B6,9/24/2021,563,N521JB,FLL,5:40,0:00,178,0,0,0:00,0,0,0,0,0,0
B6,9/24/2021,1106,N318JB,JFK,19:47,20:41,140,135,54,21:01,20,8,0,0,0,41
B6,9/24/2021,2112,N258JB,BOS,17:32,18:32,146,124,60,18:46,14,5,0,0,0,33
B6,9/25/2021,563,N638JB,FLL,5:40,5:37,178,170,-3,5:52,15,0,0,0,0,0
B6,9/25/2021,1106,N373JB,JFK,19:47,19:59,140,120,12,20:14,15,0,0,0,0,0
B6,9/25/2021,2112,N281JB,BOS,18:50,19:10,147,135,20,19:29,19,0,0,0,0,0
B6,9/26/2021,312,N527JL,BOS,10:19,10:05,143,0,-14,0:00,0,0,0,0,0,0
B6,9/26/2021,563,N645JB,FLL,5:40,5:35,178,183,-5,5:51,16,0,0,0,0,0
B6,9/26/2021,1106,N318JB,JFK,19:47,21:17,140,130,90,21:44,27,12,0,0,0,68
B6,9/26/2021,2112,N267JB,BOS,17:32,19:02,146,126,90,19:21,19,51,0,0,0,19
B6,9/27/2021,312,N632JB,BOS,10:19,10:21,143,122,2,10:31,10,0,0,0,0,0
B6,9/27/2021,563,N517JB,FLL,5:40,5:51,178,168,11,6:07,16,0,0,0,0,0
B6,9/27/2021,1106,N258JB,JFK,19:47,19:58,140,130,11,20:21,23,0,0,0,0,0
B6,9/27/2021,2112,N317JB,BOS,17:32,17:41,146,124,9,17:55,14,0,0,0,0,0
B6,9/28/2021,312,N595JB,BOS,10:19,10:03,143,131,-16,10:18,15,0,0,0,0,0
B6,9/28/2021,563,N519JB,FLL,5:40,6:52,178,158,72,7:04,12,52,0,0,0,0
B6,9/28/2021,2112,N265JB,BOS,17:32,17:15,146,133,-17,17:29,14,0,0,0,0,0
B6,9/29/2021,312,N632JB,BOS,10:19,10:01,143,136,-18,10:20,19,0,0,0,0,0
B6,9/29/2021,563,N793JB,FLL,5:40,5:35,178,174,-5,5:50,15,0,0,0,0,0
B6,9/29/2021,2112,N337JB,BOS,17:32,17:20,146,134,-12,17:35,15,0,0,0,0,0
B6,9/30/2021,312,N599JB,BOS,10:19,11:37,143,129,78,11:52,15,0,0,64,0,0
B6,9/30/2021,563,N598JB,FLL,5:40,5:35,178,175,-5,5:47,12,0,0,0,0,0
B6,9/30/2021,1106,N249JB,JFK,19:47,19:51,140,115,4,20:07,16,0,0,0,0,0
B6,9/30/2021,2112,N353JB,BOS,17:32,17:27,146,133,-5,17:46,19,0,0,0,0,0
B6,10/1/2021,312,N648JB,BOS,10:19,10:17,143,134,-2,10:34,17,0,0,0,0,0
B6,10/1/2021,563,N589JB,FLL,5:40,5:40,178,169,0,5:56,16,0,0,0,0,0
B6,10/1/2021,1106,N304JB,JFK,19:47,19:39,140,125,-8,19:59,20,0,0,0,0,0
B6,10/1/2021,2112,N346JB,BOS,17:32,17:24,146,127,-8,17:36,12,0,0,0,0,0
B6,10/2/2021,563,N519JB,FLL,5:40,6:10,178,161,30,6:24,14,0,0,0,0,0
B6,10/2/2021,1106,N236JB,JFK,19:47,21:19,140,111,92,21:32,13,0,0,0,0,63
B6,10/2/2021,2112,N337JB,BOS,18:50,20:09,147,127,79,20:26,17,27,0,0,0,32
B6,10/3/2021,312,N585JB,BOS,10:19,10:08,143,133,-11,10:24,16,0,0,0,0,0
B6,10/3/2021,563,N793JB,FLL,5:40,5:37,178,187,-3,5:50,13,0,0,0,0,0
B6,10/3/2021,1106,N373JB,JFK,19:47,22:31,140,125,164,22:49,18,12,0,0,0,137
B6,10/3/2021,2112,N283JB,BOS,17:32,18:35,146,137,63,18:59,24,12,0,0,0,42
B6,10/4/2021,312,N558JB,BOS,10:19,10:18,143,142,-1,10:38,20,0,0,0,0,0
B6,10/4/2021,563,N517JB,FLL,5:40,5:57,178,178,17,6:20,23,17,0,0,0,0
B6,10/4/2021,1106,N328JB,JFK,19:47,19:47,140,150,0,20:18,31,0,0,0,0,0
B6,10/4/2021,2112,N266JB,BOS,17:32,17:21,146,141,-11,17:39,18,0,0,0,0,0
B6,10/5/2021,312,N569JB,BOS,10:19,10:08,143,143,-11,10:22,14,0,0,0,0,0
B6,10/5/2021,563,N559JB,FLL,5:40,5:28,178,179,-12,5:44,16,0,0,0,0,0
B6,10/5/2021,2112,N197JB,BOS,17:32,17:13,146,136,-19,17:27,14,0,0,0,0,0
B6,10/6/2021,312,N570JB,BOS,10:19,10:07,143,140,-12,10:23,16,0,0,0,0,0
B6,10/6/2021,563,N559JB,FLL,5:40,5:35,178,181,-5,5:54,19,0,0,0,0,0
B6,10/6/2021,2112,N334JB,BOS,17:32,17:23,146,132,-9,17:41,18,0,0,0,0,0
B6,10/7/2021,312,N562JB,BOS,10:19,10:12,143,145,-7,10:33,21,0,0,0,0,0
B6,10/7/2021,563,N598JB,FLL,5:40,5:50,178,179,10,6:08,18,0,0,0,0,0
B6,10/7/2021,1106,N368JB,JFK,19:47,19:37,140,150,-10,19:59,22,0,0,0,0,0
B6,10/7/2021,2112,N351JB,BOS,17:32,17:34,146,143,2,17:57,23,0,0,0,0,0
B6,10/8/2021,312,N634JB,BOS,10:19,10:09,143,135,-10,10:24,15,0,0,0,0,0
B6,10/8/2021,563,N559JB,FLL,5:40,5:34,178,203,-6,6:04,30,0,0,19,0,0
B6,10/8/2021,1106,N346JB,JFK,19:47,21:27,140,124,100,21:39,12,18,0,0,0,66
B6,10/8/2021,2112,N351JB,BOS,17:32,19:17,146,137,105,19:33,16,18,0,0,0,78
B6,10/9/2021,563,N613JB,FLL,5:40,5:34,178,170,-6,5:51,17,0,0,0,0,0
B6,10/9/2021,1106,N351JB,JFK,19:47,19:37,140,122,-10,19:56,19,0,0,0,0,0
B6,10/9/2021,2112,N323JB,BOS,18:50,18:37,147,133,-13,18:51,14,0,0,0,0,0
B6,10/10/2021,312,N603JB,BOS,10:19,10:12,143,128,-7,10:23,11,0,0,0,0,0
B6,10/10/2021,563,N554JB,FLL,5:40,5:33,178,158,-7,5:48,15,0,0,0,0,0
B6,10/10/2021,1106,N296JB,JFK,19:47,19:45,140,131,-2,20:07,22,0,0,0,0,0
B6,10/10/2021,2112,N179JB,BOS,17:32,17:23,146,134,-9,17:39,16,0,0,0,0,0
B6,10/11/2021,312,N526JL,BOS,10:19,10:08,143,138,-11,10:25,17,0,0,0,0,0
B6,10/11/2021,563,N585JB,FLL,5:40,5:53,178,170,13,6:11,18,0,0,0,0,0
B6,10/11/2021,1106,N187JB,JFK,19:47,21:07,140,140,80,21:22,15,4,0,0,0,76
B6,10/11/2021,2112,N197JB,BOS,17:32,19:36,146,150,124,20:12,36,8,0,4,0,116
B6,10/12/2021,312,N768JB,BOS,10:19,10:11,143,141,-8,10:34,23,0,0,0,0,0
B6,10/12/2021,563,N593JB,FLL,5:40,5:30,178,172,-10,5:45,15,0,0,0,0,0
B6,10/12/2021,2112,N266JB,BOS,17:32,17:20,146,127,-12,17:33,13,0,0,0,0,0
B6,10/13/2021,312,N588JB,BOS,10:19,10:00,143,124,-19,10:14,14,0,0,0,0,0
B6,10/13/2021,563,N503JB,FLL,5:40,5:37,178,168,-3,5:51,14,0,0,0,0,0
B6,10/13/2021,2112,N266JB,BOS,17:32,17:23,146,126,-9,17:38,15,0,0,0,0,0
B6,10/14/2021,312,N606JB,BOS,10:19,10:12,143,136,-7,10:25,13,0,0,0,0,0
B6,10/14/2021,563,N655JB,FLL,5:40,5:32,178,168,-8,5:48,16,0,0,0,0,0
B6,10/14/2021,1106,N329JB,JFK,19:47,22:07,140,110,140,22:23,16,90,0,0,0,20
B6,10/14/2021,2112,N179JB,BOS,17:32,17:21,146,121,-11,17:35,14,0,0,0,0,0
B6,10/15/2021,312,N608JB,BOS,10:19,10:16,143,120,-3,10:25,9,0,0,0,0,0
B6,10/15/2021,563,N503JB,FLL,5:40,5:35,178,195,-5,5:46,11,0,0,0,0,0
